game.id,details.name,details.yearpublished,game.type,attributes.boardgamecategory,price.prices,details.maxplayers,details.minplayers,details.maxplaytime,details.playingtime,details.minplaytime,details.minage
2190,Star Trek: The Card Game,1996,boardgame,"Card Game,Collectible Components,Movies / TV / Radio theme,Science Fiction","35, 23",2,2,45,45,45,10
2191,Hyano,2001,boardgame,"Bluffing,Card Game",5,5,2,20,20,20,8
2192,Rivets,1977,boardgame,"Science Fiction,Wargame","15, 15",2,2,30,30,30,10
2193,Food Fight,1980,boardgame,Fighting,,4,2,60,60,60,10
2194,Chitin: I,1977,boardgame,"Science Fiction,Wargame","14, 20, 37",2,2,30,30,30,10
2195,Globbo!,1983,boardgame,"Abstract Strategy,Fighting,Humor,Science Fiction","15, 15, 10",2,2,45,45,45,12
2196,Out of Context,1985,boardgame,"Deduction,Party Game,Trivia",,6,3,30,30,30,0
2197,Kensington,1979,boardgame,Abstract Strategy,8,6,2,20,20,20,7
2198,Ergo,1977,boardgame,Abstract Strategy,8,2,2,30,30,30,10
2199,Thinking Man's Golf,1966,boardgame,Sports,"25, 8",4,1,45,45,45,0
2200,Falsche FuFFziger,1994,boardgame,"Economic,Mafia",,6,3,90,90,90,12
2201,Redemption,1995,boardgame,"Card Game,Collectible Components,Religious","30, 10",5,2,30,30,30,7
2202,Swahili,1968,boardgame,Abstract Strategy,,4,2,30,30,30,8
2203,Suppenkasper,1987,boardgame,Card Game,"25, 19",6,3,60,60,60,8
2204,Kill Doctor Lucky: Craigdarroch,1998,boardgameexpansion,"Bluffing,Expansion for Base-game,Murder/Mystery","20, 10",10,3,60,60,60,10
2205,The Lost World Jurassic Park Game,1996,boardgame,"Movies / TV / Radio theme,Prehistoric,Racing",49.94,4,2,90,90,90,8
2206,Jurassic Park Game,1993,boardgame,"Animals,Movies / TV / Radio theme,Prehistoric,Racing,Science Fiction","184.99, 20",8,2,60,60,60,7
2207,Land Grab,1974,boardgame,"City Building,Economic,Negotiation",,4,2,90,90,90,9
2208,The LogiQuad Game System,1969,boardgame,Abstract Strategy,,2,2,30,30,30,0
2209,Klondike,1975,boardgame,"American West,Economic",,6,2,60,60,60,10
2210,The Last Spike,1976,boardgame,"Economic,Trains",14,6,2,60,60,60,0
2211,Proteus,2001,boardgame,"Abstract Strategy,Dice",,2,2,30,30,30,8
2212,eBay Electronic Talking Auction Game,2001,boardgame,"Card Game,Electronic","25, 9, 5",4,3,20,20,20,10
2213,Revolt on Antares,1981,boardgame,"Science Fiction,Wargame",40,4,2,45,45,45,12
2214,Saga,1980,boardgame,"Adventure,Fantasy","9, 12",6,2,45,45,45,10
2215,They've Invaded Pleasantville,1981,boardgame,"Horror,Science Fiction",15,2,2,45,45,45,12
2216,Vampyre,1981,boardgame,"Exploration,Horror",,6,2,45,45,45,12
2217,Columbus,1991,boardgame,"Exploration,Nautical,Racing",,6,2,45,45,45,10
2219,Forte,1981,boardgame,Abstract Strategy,,2,2,30,30,30,10
2220,Ion Glory,1994,boardgame,"Card Game,Economic,Exploration,Political,Science Fiction,Wargame",,6,2,60,60,60,12
2221,Clobber!,1977,boardgame,"Abstract Strategy,Children's Game",,6,2,30,30,30,0
2222,Top That!,1987,boardgame,Card Game,,6,2,30,30,30,7
2223,UNO,1971,boardgame,"Card Game,Comic Book / Strip,Movies / TV / Radio theme,Number","9.99, 0.49",10,2,30,30,30,6
2224,Circus Imperium,1988,boardgame,"Fantasy,Racing",,12,2,120,120,120,12
2225,Bamboozle,1997,boardgame,Word Game,"8, 5",99,4,45,45,45,18
2226,Greyhounds,1985,boardgame,"Racing,Sports",,4,3,90,90,90,14
2227,The Flea Market Game,1986,boardgame,Negotiation,"8, 13",6,3,60,60,60,0
2228,War of the Ring,1977,boardgame,"Adventure,Fantasy,Novel-based,Wargame","120, 75",3,2,180,180,180,12
2229,Spiel,1980,boardgame,"Abstract Strategy,Action / Dexterity,Dice,Game System",,6,2,20,20,20,6
2230,Ayanu,1987,boardgame,Abstract Strategy,,2,2,30,30,30,10
2231,Watch,1967,boardgame,Abstract Strategy,14,2,2,10,10,10,6
2232,Wu Hsing,1969,boardgame,Abstract Strategy,,4,2,30,30,30,10
2233,Colliding Circles,1995,boardgame,Abstract Strategy,,2,2,45,45,45,10
2234,Chez Dork,2001,boardgame,Card Game,16,6,2,30,30,30,12
2235,Ido,1998,boardgame,Abstract Strategy,"49.95, 59.95, 16",4,2,45,45,45,12
2236,Streets of Stalingrad,1979,boardgame,"Wargame,World War II","200, 200, 150",2,2,180,180,180,12
2237,Flying Circus,2001,boardgame,"Aviation / Flight,Card Game",,6,2,20,20,20,10
2238,PanzerBlitz,1970,boardgame,"Wargame,World War II","25.00, 40",2,2,90,90,90,12
2239,4X4,2000,boardgame,Card Game,,4,2,20,20,20,10
2240,Mad Magazine Card Game,1979,boardgame,"Card Game,Comic Book / Strip,Humor",20,6,2,30,30,30,8
2241,Sex Maniacs,1990,boardgame,"Mature / Adult,Trivia",,8,2,10,10,10,18
2242,Creatures & Cultists,1993,boardgame,"Card Game,Horror",,5,2,30,30,30,6
2243,Yahtzee,1956,boardgame,"Children's Game,Comic Book / Strip,Dice,Movies / TV / Radio theme,Music,Sports,Travel","11.99, 9.98, 20",10,2,30,30,30,6
2247,Zero!,2001,boardgame,"Aviation / Flight,Card Game,Wargame,World War II",40,10,2,60,60,60,12
2248,Leverage,1977,boardgame,Abstract Strategy,"5, 7, 10",2,2,30,30,30,10
2249,The Sinking of the Titanic,1975,boardgame,"Children's Game,Nautical",,4,2,60,60,60,8
2250,Midway,1964,boardgame,"Nautical,Wargame,World War II","95, 18",2,2,120,120,120,12
2251,Strat-O-Matic Baseball,1962,boardgame,Sports,"202.00, 49.99, 195, 25, 30",2,1,45,45,45,11
2252,King of the Tabletop,1983,boardgame,"Bluffing,Exploration,Fantasy,Print & Play,Territory Building",,4,2,180,180,180,12
2253,Touring,1906,boardgame,"Card Game,Racing,Sports","5, 5",6,2,30,30,30,8
2254,Title Bout,1979,boardgame,"Fighting,Sports",40,2,1,45,45,45,12
2255,Kartenschach,2000,boardgame,"Abstract Strategy,Card Game",26,2,2,60,60,60,12
2256,The Magnificent Race,1975,boardgame,"Children's Game,Nautical,Racing,Trains,Transportation",10,4,2,60,60,60,10
2257,Weekend in Vegas,1974,boardgame,"Bluffing,Card Game,Dice,Racing",,6,2,180,180,180,0
2258,The Stock Market Game,1970,boardgame,"Economic,Negotiation",5,6,1,60,60,60,0
2259,Afrika Korps,1964,boardgame,"Wargame,World War II",79,4,2,180,180,180,12
2260,Blood and Iron,1990,boardgame,Wargame,10,2,2,300,300,300,12
2261,Battles of Trenton and Princeton,1976,boardgame,"Age of Reason,American Revolutionary War,Wargame",,2,2,360,360,360,12
2262,Mythology,1980,boardgame,"Bluffing,Deduction,Fighting,Mythology","58, 75",8,2,180,180,180,12
2263,Crusades II,1994,boardgame,"Medieval,Wargame",30,2,2,240,240,240,12
2264,Isaac Asimov's Super Quiz,1982,boardgame,"Trivia,Word Game","10, 20, 20",8,2,45,45,45,12
2265,Ultimate Stratego,1997,boardgame,"Abstract Strategy,Bluffing,Deduction,Memory,Napoleonic",10,4,2,30,30,30,10
2266,Gobblet,2000,boardgame,"Abstract Strategy,Memory","7, 10, 10",2,2,20,20,20,7
2267,Space: The Game,1995,boardgame,"Abstract Strategy,Real-time,Science Fiction,Wargame",,4,2,120,120,120,10
2268,Lost Patrol,2000,boardgame,"Exploration,Miniatures,Science Fiction",50,4,2,30,30,20,12
2269,Oil Power,1982,boardgame,"Deduction,Exploration,Industry / Manufacturing",,0,0,60,60,60,8
2270,Borderlands,1995,boardgame,"Card Game,Fantasy",,4,2,90,90,90,12
2271,Creeper,1997,boardgame,Abstract Strategy,,2,2,20,20,20,10
2272,Aggravation,1962,boardgame,,"9.99, 41.00, 35, 16, 10",6,2,45,45,45,6
2273,Hopfen & Malz,1992,boardgame,"Card Game,Economic",34,6,3,30,30,30,8
2275,Airlines,1998,boardgame,"Aviation / Flight,Card Game,Economic",9,4,2,120,120,120,12
2277,Lose Your Shirt,1976,boardgame,"Bluffing,Card Game,Racing,Sports",,6,3,90,90,90,9
2278,Transformation,1971,boardgame,Abstract Strategy,,4,2,30,30,30,0
2279,PowerTechnics,1992,boardgame,"Economic,Political",,6,2,120,120,120,0
2280,Marco Polo,1983,boardgame,"Adventure,Arabian,Economic,Exploration,Transportation",,4,2,60,60,60,8
2281,Pictionary,1985,boardgame,Party Game,"28.89, 13",16,3,90,90,90,12
2282,Blood Bowl Companion,1990,boardgameexpansion,"Expansion for Base-game,Fantasy,Fighting,Miniatures,Sports",,2,2,180,180,180,14
2283,Flip,2000,boardgame,Dice,,2,2,10,10,10,10
2284,Fight!,2000,boardgame,"Deduction,Math,Print & Play",,6,2,10,10,10,10
2285,Dark Future,1988,boardgame,"Miniatures,Racing,Science Fiction,Transportation,Wargame",,0,2,60,60,60,8
2286,Blood Bowl Star Players,1989,boardgameexpansion,"Expansion for Base-game,Fantasy,Fighting,Sports",,2,2,180,180,180,14
2287,"Blood Bowl (Second Edition): Elves, Dwarfs and Dungeonbowl",1989,boardgameexpansion,"Expansion for Base-game,Fantasy,Fighting,Sports",,2,2,180,180,180,14
2288,Blood Bowl (Second Edition),1988,boardgame,"Fantasy,Fighting,Sports",,2,2,180,180,180,14
2290,Ghosts!,1980,boardgame,"Bluffing,Children's Game,Horror",,2,2,15,15,15,6
2292,Rubicon,1990,boardgame,"Abstract Strategy,Economic,Negotiation",,6,3,45,45,45,0
2293,Heiße Karten,1975,boardgame,Card Game,,6,2,20,20,20,8
2294,Flinch,1894,boardgame,"Card Game,Memory,Number","11.95, 66.45, 35, 50",8,1,20,20,20,7
2295,Astérix et les Romains,1990,boardgame,"Ancient,Card Game,Children's Game,Comic Book / Strip",,6,2,60,60,60,8
2296,Bermuda Triangle,1976,boardgame,"Nautical,Transportation","219.99, 10",4,2,30,30,30,8
2297,U.S. Patent No. 1,2001,boardgame,"Fighting,Racing,Science Fiction","15, 75, 99",6,3,60,60,60,10
2298,Kasserine,2001,boardgame,"Wargame,World War II",70,2,2,120,120,120,12
2299,Lords of the Renaissance,1996,boardgame,"Economic,Political,Renaissance,Transportation,Wargame",,12,2,300,300,300,12
2300,Invasion Sicily,1998,boardgame,"Wargame,World War II","45, 60",2,2,360,360,360,12
2301,The New Dungeon!,1989,boardgame,"Adventure,Dice,Exploration,Fantasy,Fighting,Medieval",60,6,1,45,45,45,8
2302,Bill Oddie's Great Bird Race Game,1988,boardgame,"Animals,Educational",,6,2,240,240,240,0
2303,Blast-Off!,1969,boardgame,"Racing,Science Fiction",20,4,1,240,240,240,12
2304,Knock Out,1994,boardgame,"Bluffing,Fighting,Sports",14,5,3,60,60,60,12
2305,Murder Mystery Party: Revenge in Rome,1985,boardgame,"Deduction,Murder/Mystery,Party Game",,6,6,60,60,60,16
2306,Bewitched,1988,boardgame,"Children's Game,Fantasy",25,4,2,45,45,45,8
2307,Greyhawk: Wars,1991,boardgame,"Fantasy,Wargame",,6,2,180,180,180,12
2308,Atlantis: Pathways of the Deep,2001,boardgame,"Children's Game,Movies / TV / Radio theme,Nautical,Puzzle","4, 5, 5",4,2,20,20,20,7
2309,Noah's Ark,1986,boardgame,Nautical,,4,2,45,45,45,0
2310,Cash,1990,boardgame,Card Game,,6,3,20,20,20,10
2311,Wild Life,1964,boardgame,"Adventure,Animals,Educational,Environmental,Exploration",,5,2,90,90,90,10
2312,Ringgeister,1992,boardgame,"Fantasy,Novel-based",5,4,2,120,120,120,10
2314,Off to the Tower,1978,boardgame,"Children's Game,Dice,Racing",,4,2,20,20,20,5
2315,Saratoga: 1777,1974,boardgame,"Age of Reason,American Revolutionary War,Wargame","35, 30",2,2,90,90,90,0
2316,X-Bugs,2001,boardgame,"Action / Dexterity,Fighting",,2,2,30,30,30,10
2317,Mückenstich,1999,boardgame,Card Game,10,6,3,30,30,30,9
2318,Scrabble Junior,1958,boardgame,"Children's Game,Word Game","7, 8, 10",4,2,30,30,30,5
2319,Trade,1974,boardgame,Economic,75,4,2,120,120,120,0
2320,Worldbeater,1975,boardgame,"Racing,Transportation",,6,3,240,240,240,12
2321,Letres,1998,boardgame,"Card Game,Word Game",,4,1,20,20,20,7
2322,Malefiz,1960,boardgame,"Abstract Strategy,Racing",,6,2,60,60,60,8
2324,Last Frontier: The Vesuvius Incident,1993,boardgame,Science Fiction,"95, 148, 114",1,1,120,120,120,12
2325,Monotony,1984,boardgame,Economic,,4,2,90,90,90,8
2326,Pirate and Traveler,1908,boardgame,"Adventure,Exploration,Nautical,Pirates,Transportation",,4,2,60,60,60,7
2328,StarRunner,1985,boardgame,"Economic,Science Fiction",,6,1,120,120,120,12
2329,Energy Quest,1977,boardgame,"Economic,Industry / Manufacturing",,6,2,120,120,120,0
2330,Medical Monopoly,1979,boardgame,"Economic,Medical,Trivia",,4,2,90,90,90,8
2331,Spill and Spell,1956,boardgame,"Dice,Educational,Party Game,Real-time,Word Game","6, 17, 7",10,1,20,20,20,8
2333,Hacker,1991,boardgame,"Bluffing,Deduction,Puzzle",,6,3,180,180,180,12
2334,Square Mile,1962,boardgame,"City Building,Economic",35,4,2,60,60,60,12
2335,Rome & Carthage,1955,boardgame,"Ancient,Civilization,Fighting,Nautical,Wargame",,4,2,60,60,60,10
2336,S.P.I.V.'s,1986,boardgame,"Exploration,Science Fiction",,6,2,90,90,90,10
2337,Droids,1991,boardgame,"Fighting,Science Fiction",,4,1,60,60,60,12
2338,Starship Catan,2001,boardgame,"Card Game,Exploration,Science Fiction,Space Exploration","36.99, 173.01, 46",2,2,60,60,60,12
2339,HellRail: Third Perdition,2001,boardgame,"Card Game,Trains",5,4,3,60,60,60,10
2341,Confrontation,1974,boardgame,"Bluffing,Wargame",,4,2,60,60,60,10
2342,Mystery Mansion,1984,boardgame,"Children's Game,Deduction,Exploration,Murder/Mystery",25,4,3,90,90,90,8
2343,Electronic Talking Mystery Mansion,1995,boardgame,"Deduction,Electronic,Exploration,Murder/Mystery",,4,2,45,45,45,8
2344,Titicaca,2001,boardgame,Territory Building,"24, 50",5,2,60,60,60,12
2345,Groo: The Game – Expansion Set,1997,boardgameexpansion,"Card Game,City Building,Comic Book / Strip,Expansion for Base-game,Fantasy",60,6,2,45,45,45,10
2346,DVONN,2001,boardgame,Abstract Strategy,"32.99, 30.78, 30, 25, 30",2,2,30,30,30,9
2348,Lotus,1998,boardgame,"Abstract Strategy,Racing",7,4,2,20,20,20,10
2349,Inspector Higgins,1988,boardgame,"Deduction,Murder/Mystery",,6,2,20,20,20,6
2350,Eureka,1988,boardgame,Exploration,28,6,3,60,60,60,8
2351,Mbogo,1966,boardgame,"Card Game,Children's Game",,5,2,20,20,20,0
2352,Treasure Quest,1996,boardgame,"Abstract Strategy,Children's Game,Fantasy",,2,2,20,20,20,7
2353,Muscat,2001,boardgame,"Abstract Strategy,Arabian",20,5,3,45,45,45,10
2354,Scan,1986,boardgame,"Card Game,Game System",,4,2,10,10,10,10
2355,The Artifact,2001,boardgameexpansion,"Adventure,Deduction,Expansion for Base-game,Negotiation,Science Fiction","184, 81",8,3,120,120,120,10
2356,Scrabble Sentence Cube Game,1971,boardgame,"Dice,Word Game",15,0,0,10,10,10,10
2357,Nizza,1993,boardgame,Adventure,10,6,2,60,60,60,8
2359,Schatztaucher,1992,boardgame,"Adventure,Nautical",,6,3,45,45,45,8
2360,Sekt oder Selters,1992,boardgame,Dice,,4,2,30,30,30,8
2361,U.F.O.s,1992,boardgame,"Card Game,Science Fiction",,6,3,45,45,45,10
2362,Tower of the Wizard King,1993,boardgame,"Fantasy,Fighting,Miniatures",150,4,2,60,60,60,10
2363,Orient Express,1985,boardgame,"Deduction,Murder/Mystery,Trains",,6,1,60,60,60,10
2364,Black Monday,1988,boardgame,"Card Game,Economic",8,6,2,45,45,45,10
2365,Sunset Blvd.,1992,boardgame,Card Game,,6,2,30,30,30,8
2366,Quinto,1964,boardgame,"Abstract Strategy,Math","7, 10, 15",4,2,30,30,30,8
2367,Haunted Wood,1974,boardgame,"Children's Game,Dice,Fantasy,Racing",,4,2,20,20,20,5
2368,Battlecars,1983,boardgame,"Dice,Fighting,Racing,Science Fiction",,4,2,90,90,90,12
2369,Fiasko,1997,boardgame,Card Game,,5,2,20,20,20,10
2370,Cows Can't Dance (but they like to be asked),1996,boardgame,Card Game,,5,2,45,45,45,8
2371,Extra!,1989,boardgame,Dice,26,6,1,10,10,10,8
2372,Gazza! The Game,1960,boardgame,"Card Game,Sports",,4,2,30,30,30,7
2373,Vendetta,1991,boardgame,"Fighting,Mafia",14,5,3,60,60,60,10
2374,Yukk!,2001,boardgame,"Card Game,Children's Game,Print & Play",,5,3,10,10,10,7
2375,Sequence,1982,boardgame,"Abstract Strategy,Card Game","23.99, 10.89, 10",12,2,120,120,10,7
2376,The Wreck of the B.S.M. Pandora,1980,boardgame,"Adventure,Science Fiction","56, 40",5,1,120,120,120,10
2377,Kommissar,1966,boardgame,,,4,2,60,60,60,8
2378,Drachenfels,1986,boardgame,"Adventure,Fantasy,Fighting",,4,2,90,90,90,8
2379,Guesstures,1990,boardgame,"Card Game,Party Game,Word Game","32.99, 49.95, 6, 20",99,4,10,10,10,8
2380,Gridiron Fantasy Football,1995,boardgame,"Card Game,Collectible Components,Fantasy,Sports",,2,2,45,45,45,10
2381,Scattergories,1988,boardgame,"Party Game,Real-time,Word Game","29.99, 55.50",6,2,30,30,30,12
2382,Sea-Fleet,1991,boardgame,"Abstract Strategy,Nautical","14, 9",2,2,25,25,25,8
2383,Blue Line Hockey,1968,boardgame,Sports,"40, 30",2,2,45,45,45,8
2384,Safe Return Doubtful,1996,boardgame,"Adventure,Card Game,Exploration,Racing",,5,1,60,60,60,0
2385,Sold! The Antique Dealer Game,1997,boardgame,"Bluffing,Negotiation",10,6,2,45,45,45,12
2386,Chinese Checkers,1893,boardgame,Abstract Strategy,"19.99, 13.99",6,2,30,30,30,7
2387,Huggermugger,1989,boardgame,"Trivia,Word Game","43.99, 9, 13, 13",4,2,45,45,45,12
2388,Dark Nebula,1980,boardgame,"Science Fiction,Wargame",31,2,2,90,90,90,12
2389,Othello,1883,boardgame,Abstract Strategy,"13.99, 32.25",2,2,30,30,30,8
2390,Race to Riches,1989,boardgame,"Children's Game,Dice",,4,2,45,45,45,10
2391,Risky Strategy,1991,boardgame,"Dice,Political","13, 13",6,2,45,45,45,12
2392,Mastermind,1971,boardgame,"Abstract Strategy,Deduction",5,2,2,20,20,20,8
2393,Xiangqi,762,boardgame,Abstract Strategy,"16, 10, 25",2,2,60,60,60,8
2394,Dominoes,1500,boardgame,"Abstract Strategy,Game System,Video Game Theme","14.99, 12.05, 15",10,2,30,30,30,5
2395,Thoughtwave,1974,boardgame,Abstract Strategy,,2,2,20,20,20,8
2396,Ur: 1830 BC,2001,boardgame,"Ancient,Civilization",,6,3,180,180,180,14
2397,Backgammon,-3000,boardgame,"Abstract Strategy,Dice","12.09, 5.97",2,2,30,30,30,8
2398,Cribbage,1630,boardgame,Card Game,"12.99, 10.99, 15, 9",4,2,30,30,30,10
2399,Senet,-3500,boardgame,"Abstract Strategy,Dice,Religious","36.33, 5, 12",2,2,30,30,30,6
2400,The Brotherhood,1972,boardgame,"Bluffing,Fighting,Mafia,Negotiation","18, 20, 20",5,2,60,60,60,10
2401,Globetrotters,1984,boardgame,Transportation,12,6,2,90,90,90,12
2402,Ghoulash,2001,boardgame,"Exploration,Fantasy,Horror,Maze,Print & Play",,2,2,20,20,20,8
2403,Go Wild!,1998,boardgame,Card Game,6,6,2,20,20,20,10
2404,Sorcerer King,1985,boardgame,"Fantasy,Wargame","20, 25",6,2,180,180,180,12
2405,Bezique,1869,boardgame,Card Game,,2,2,30,30,30,10
2406,Whosit?,1976,boardgame,Deduction,,6,2,45,45,45,0
2407,Sorry!,1929,boardgame,"Children's Game,Racing","12.99, 14.35, 15",4,2,30,30,30,6
2408,Digimon Digital Monsters,2000,boardgame,"Movies / TV / Radio theme,Science Fiction,Wargame",,6,2,45,45,45,8
2409,Duell,1975,boardgame,"Abstract Strategy,Dice,Number",5,2,2,20,20,20,12
2410,Kanaloa,2001,boardgame,Nautical,,4,2,90,90,90,8
2411,Mount Everest,1980,boardgame,"Abstract Strategy,Maze,Sports",,4,1,20,20,20,0
2412,Word Thief,1994,boardgame,"Card Game,Word Game","15, 12, 10",10,2,45,45,45,9
2415,The High Kings of Tara,1998,boardgame,Abstract Strategy,25,4,2,30,30,30,10
2417,Charge it!,1972,boardgame,Card Game,"8, 10",6,2,30,30,30,0
2418,Rainbows,1995,boardgame,Card Game,"9, 10",5,3,30,30,30,8
2419,Test Drive,1986,boardgame,"Bluffing,Negotiation,Transportation",25,6,3,60,60,60,12
2420,The Great American Auction Card Game,1975,boardgame,Card Game,4,5,2,30,30,30,8
2421,Tell Me: The Grand Quiz Game,1933,boardgame,"Party Game,Trivia,Word Game",,8,2,20,20,20,6
2422,Bismarck,1962,boardgame,"Miniatures,Nautical,Wargame,World War II",4,2,2,120,120,120,12
2424,Boogey Man,1987,boardgame,"Action / Dexterity,Card Game,Children's Game,Horror,Party Game",,5,3,30,30,30,5
2425,Battleship,1931,boardgame,"Children's Game,Deduction,Nautical,Wargame","16.99, 10.39, 5",2,2,30,30,30,8
2426,Hit the Beach,1965,boardgame,"Wargame,World War II",,4,2,60,60,60,10
2427,Skirmish,1975,boardgame,"Age of Reason,American Revolutionary War,Wargame","60, 64, 75",2,2,60,60,60,10
2428,Battle-Cry,1961,boardgame,"American Civil War,Wargame",26,4,2,60,60,60,10
2429,Barnabas Collins Dark Shadows Game,1969,boardgame,"Children's Game,Horror,Movies / TV / Radio theme",,4,2,60,60,60,6
2430,Phlounder,1964,boardgame,"Action / Dexterity,Word Game","9, 15, 10",4,2,10,10,10,8
2431,Bargain Hunter,1981,boardgame,Economic,23,4,2,60,60,60,9
2433,Halloween Party,2000,boardgame,"Bluffing,Card Game,Horror,Negotiation",4,6,3,30,30,30,10
2435,Reminiscing: The Game For People Over Thirty,1989,boardgame,"Party Game,Trivia","5, 40, 10",12,2,60,60,60,12
2436,"Murder, She Wrote",1985,boardgame,"Deduction,Movies / TV / Radio theme,Murder/Mystery",,6,4,60,60,60,10
2437,The Barons of Fyn,1994,boardgame,"Card Game,Medieval,Print & Play",,6,2,60,60,60,10
2438,"LNL: Laplace, Newton & Lagrange",1994,boardgame,"Print & Play,Science Fiction,Wargame",,2,2,90,90,90,12
2439,Queen Victoria's Navy,1996,boardgame,"Nautical,Wargame",,2,1,90,90,90,12
2440,The Way,1994,boardgame,"Abstract Strategy,Print & Play",,2,2,30,30,30,8
2441,Bones,1994,boardgame,"Abstract Strategy,Print & Play",,2,2,30,30,30,10
2442,Tiles,1995,boardgame,"Abstract Strategy,Print & Play",,3,2,30,30,30,8
2443,MotorChamp,2000,boardgame,"Racing,Sports",,8,2,120,120,120,8
2444,Carrier Strike!,1977,boardgame,"Miniatures,Nautical,Wargame,World War II",33,4,2,45,45,45,8
2445,Chaseback,1962,boardgame,Abstract Strategy,"25, 15",2,2,30,30,30,10
2446,Chopper Strike,1976,boardgame,"Aviation / Flight,Miniatures,Modern Warfare,Wargame","25, 15, 10",2,2,45,45,45,8
2447,World War II: European Theater of Operations,1985,boardgame,"Wargame,World War II",,3,2,360,360,360,12
2448,Kalah,1940,boardgame,Abstract Strategy,"12.99, 4.95",2,2,10,10,10,5
